split,contract_title,paragraph_index,category,present,answer_count,answer_starts_raw,answer_texts
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Competitive Restriction Exception,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Covenant Not To Sue,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Document Name,1,1,[1890],"[""DISTRIBUTOR AGREEMENT""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Effective Date,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Exclusivity,1,1,[5564],"[""Licensor hereby grants to Licensee an exclusive in the Territory to (1) make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and (2) market and sublicense Sublicense Copies and copies of the Documentation, together with any copies of promotional and other materials which Licensor may produce or obtain from time to time to assist Licensee in marketing and sublicensing the Licensed Products during the term of this Agreement by any one or more of the following means:\n\n     (a)  TO A REDISTRIBUTOR: To a Redistributor pursuant to a Redistributor           Agreement containing substantially the same terms and conditions as           are set forth in this Agreement (subject to Section 2.5) and a           Sublicense with each Customer of Redistributor in accordance with           subsection 2.2(b); or\n\n     (b)  TO CUSTOMERS: Pursuant to a Sublicense signed by the Customer.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Expiration Date,1,1,[47728],"[""This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Governing Law,1,1,[58250],"[""THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE LAWS OF THE SIATE OF TEXAS.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Insurance,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Ip Ownership Assignment,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Irrevocable Or Perpetual License,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Joint Ip Ownership,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,License Grant,1,3,"[5214, 5564, 9218]","[""Licensor hereby grants to Licensee a non- exclusive, worldwide right to use and reproduce the Master Copy of each Licensed Product and the related Documentation during the term of this Agreement for testing, demonstration to Redistributors. and Customers, support and maintenance, if any, back-up and archive purposes."", ""Licensor hereby grants to Licensee an exclusive in the Territory to (1) make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and (2) market and sublicense Sublicense Copies and copies of the Documentation, together with any copies of promotional and other materials which Licensor may produce or obtain from time to time to assist Licensee in marketing and sublicensing the Licensed Products during the term of this Agreement by any one or more of the following means:\n\n     (a)  TO A REDISTRIBUTOR: To a Redistributor pursuant to a Redistributor           Agreement containing substantially the same terms and conditions as           are set forth in this Agreement (subject to Section 2.5) and a           Sublicense with each Customer of Redistributor in accordance with           subsection 2.2(b); or\n\n     (b)  TO CUSTOMERS: Pursuant to a Sublicense signed by the Customer."", ""Licensor hereby grants to Licensee a non-exclusive right to use the trademarks, service marks, trade names, copyrights, logos and designations (collectively, the \""Marks\"") relating to the Licensed Products or the Documentation during the term of this Agreement in the marketing by Licensee of the Licensed Products, provided that such Marks clearly indicate Licensor as the owner of the Marks whenever the Licensed Product or Documentation is first mentioned in any written material referencing the Licensed Product and the proper symbol is used in a superscript following the Marks.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Liquidated Damages,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Minimum Commitment,1,1,[49543],"[""Licensor may terminate this Agreement:\n\n    (1)   Upon ninety (90) days prior written notice if Licensee does not enter            into Sublicenses and other agreements relating to the Licensed            Products with Redistributors and Customers that result in fees payable           to Licensor hereunder in an aggregate amount equal to or greater than            the Quota Amount for any year during the term hereof.  As used herein,           the term \""Quota Amount\"" means $50,000 for each of the first and second           years of the original term of this Agreement and an amount agreed to            in writing by the parties hereto in respect of any subsequent one year           renewal term (provided that such amount equals or exceeds $50,000).             If Licensor fails to deliver notice of termination pursuant to this            subsection 14.2(b)(1) within six (6) months after the end of the term           to which such termination relates, Licensor will be deemed to have            waived such termination right in respect of such term (but not in            respect of subsequent terms);""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Most Favored Nation,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,No-Solicit Of Customers,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,No-Solicit Of Employees,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Non-Compete,1,1,[37533],"[""Each of Licensor and Licensee understands and acknowledges that Licensor shall be entitled to protect and preserve the going concern value of Licensor's business to the extent permitted by law and that Licensor would not have entered into this Agreement absent the provisions of this Section 10.1 and, therefore, each of Licensor and Licensee agrees that during the term of this Agreement Licensee shall not engage in, represent in any way or be connected with directly or indirectly any business competing with the Licensed Products.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Non-Disparagement,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Non-Transferable License,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Notice Period To Terminate Renewal,1,1,[47728],"[""This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Parties,1,4,"[737, 818, 2011, 2095]","[""Licensee"", ""Licensor"", ""Peregrine/Bridge Transfer Corporation"", ""Neon Systems, Inc.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Post-Termination Services,1,3,"[22766, 51061, 52516]","[""Licensee shall keep proper records and books of account concerning the reproduction and sublicensing of the Licensed Products that are adequate to determine the amount of fees owed to Licensor and Licensee shall preserve such records and books in a safe place for a period of five (5) years following termination of this Agreement."", ""Upon the termination or expiration of the term of this Agreement, the parties shall have the following rights and obligations:"", ""(e)  All valid Redistributor Agreements and Sublicenses by and between           Licensee and any Redistributors and Customers will remain and continue           in full force and effect for the remainder of their respective terms,           and at Licensor's option Licensee shall assign to Licensor its rights           in such agreements with respect to the Licensed Products or           Documentation; provided that if Licensor fails to provide reasonable           support to any Redistributor or Customer, Licensee may support such           Redistributor or Customer without payment of fees to Licensor.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Price Restrictions,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Renewal Term,1,1,[47728],"[""This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Revenue/Profit Sharing,1,2,"[10399, 10897]","[""Licensee shall pay to Licensor for each Licensed Product licensed to a           Redistributor or a Customer a licensee fee equal to 50% of all            revenues received (without deduction for value added tax, if any, but           excluding any revenues for maintenance and support or upgrade            services, which revenues are covered in paragraph (b) below) by            Licensee under the Redistributor Agreement or Sublicense applicable           to such Licensed Product."", ""Licensee shall pay to Licensor for maintenance and support and upgrade           services provided under the applicable Sublicense or other written           maintenance and support agreement with or approved by Licensee for           each of the Licensed Products a fee equal to 50% of all revenues           received (without deduction for value added tax, if any) by Licensee           from a Redistributor or Customer relating to maintenance and support           services or services for Upgrades or upgrades of systems for such           Licensed Product.""]"
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Rofr/Rofo/Rofn,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Source Code Escrow,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Termination For Convenience,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Third Party Beneficiary,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Uncapped Liability,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Volume Restriction,0,0,[],[]
train,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,0,Warranty Duration,1,7,"[14061, 43057, 43457, 44375, 45006, 45134, 45650]","[""Licensee shall accept or reject the Licensed Products or Documentation within a ten (10) day evaluation period after receipt of such Licensed Product and the related Documentation by Licensee."", ""For twelve (12) months after delivery of the Master Copy of each Licensed Product to Licensee, Licensor warrants that the media in which the Licensed Products are stored shall be free from defects in materials and workmanship, assuming normal use.  Licensee may return any defective media to Licensor for replacement free of charge during such twelve (12) month period."", ""For twelve (12) months after delivery of any Licensed Product to a Customer, whether Customer receives such Licensed Product from Licensee or a Redistributor, Licensor warrants that each Licensed Product will perform as described in the applicable Documentation.  If Licensee or any Redistributor or Customer discovers any errors or discrepancies in the Licensed Products from the Documentation during the twelve (12) month warranty period, Licensee shall notify Licensor promptly in writing of such error or discrepancy in sufficient detail to enable Licensor to recreate the error or discrepancy.  If the error or discrepancy is found by Licensee prior to the expiration of the ten (10) day evaluation period set forth in Section 4.2, such evaluation period shall be extended ten (10) days from the date of receipt by Licensee of the corrected Licensed Product from Licensor."", ""If Licensee or any Redistributor or Customer discovers any error in any Licensed Product or discrepancy in any Licensed Product from the Documentation that results in a material loss of performance in the Licensed Product within the twelve (12) month warranty period, then Licensor shall provide Licensee with the correction or method of resolving such error or discrepancy provided that Licensor shall not be responsible for any error or discrepancy caused by failure to use the Licensed Products as specified in the Documentation or any modifications made to any Licensed Product by or on behalf of a party other than Licensor."", ""If such error or discrepancy is not resolved within thirty (30) days after Licensee's"", ""written notice to Licensor, then Licensee as its sole remedy may (a) extend  the correction period to a date which is agreeable to Licensor and Licensee  or (b) return all copies of the Licensed Products to Licensor with a  certification by an authorized representative of Licensee that all copies  have been returned to Licensor or have been destroyed and that Licensee has  not retained any copies thereof and Licensor shall refund to Licensee the  amount paid by Licensee to Licensor for such Licensed Products."", ""Licensee  shall pay for all services rendered by Licensor in connection with the  Licensed Products or Documentation that are not covered or at that time are  no longer covered by the warranty described in this Agreement.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Affiliate License-Licensee,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Affiliate License-Licensor,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Agreement Date,1,1,[73318],"[""31st day of  March 2001""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Anti-Assignment,1,1,[54092],"[""Neither Party shall be entitled to cede, or delegate its rights and obligations arising   from this AGREEMENT or to assign this AGREEMENT to any other person or   entity without the prior written consent of the other party provided that either party   shall be entitled to assign this AGREEMENT, in whole and not part only, to any of   its' subsidiary or holding companies (as defined and contemplated in the   Companies Act of 1973, as amended) provided that any such assignment shall   ipso facto cease to be of any further force and effect as between the parties,   should the assignee cease, for whatever reason, to be a subsidiary or holding   company, of the assignor.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Audit Rights,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Cap On Liability,1,6,"[45707, 46510, 47108, 47636, 48094, 52867]","[""TELKOM'S sole and exclusive remedies for any breach of SAP AFRICA'S   warranties contained in clause 10 shall, at SAP AFRICA'S option, be either:   11. 1. 1       replacement of the SOFTWARE and/or performance of services in respect   thereof; or   11. 1. 2       return or credit of an appropriate portion of any payment made, or to be   made, by TELKOM with respect to the defective portion, or the whole of the   SOFTWARE or Maintenance Services, but excluding the License Fee or any   portion thereof.   SAP AFRICA must exercise its option within 20 days of first becoming aware of the   defect."", ""For the avoidance of doubt, it is recorded that SAP AFRICA will not be liable under   this AGREEMENT for:   11. 3. 1       the MODIFICATION or improvement of the SOFTWARE by TELKOM to fit   the particular requirements of TELKOM; or   11. 3. 2       the correction of any data errors resulting from MODIFICATIONS or   EXTENSIONS by TELKOM or its agents; or   11. 3. 3       the correction of any data errors as a result of misuse of the SOFTWARE by   TELKOM or its agents; or   11. 3. 4       preparation or conversion of data by TELKOM into the form required for use   with the SOFTWARE."", ""Subject to, and without prejudice to the provisions of this clause 11. 1 and clause   10, SAP AFRICA'S liability for any loss or damages of whatever nature or however   arising, that may be suffered by TELKOM or AFFILIATE from USE or license of the   SOFTWARE and irrespective of the number of occurrences giving rise to such   liability, shall be limited to the aggregate of all License Fees paid by TELKOM to   SAP AFRICA in terms of this AGREEMENT, up until the date when such damages   are determined or agreed."", ""Notwithstanding anything to the contrary contained in this AGREEMENT, a party   hereto (the \""defaulting party\"") shall not be liable for any consequential damage or   loss of whatever nature and/or however caused, that may be suffered by the other   party (the \""innocent party\"") other than for consequential loss or damages suffered   by the innocent party caused by the wilful or intentional acts or omissions of the"", ""defaulting party or any person or entity in respect of whom the defaulting party may   be vicariously liable."", ""SAP AFRICA, SAP AG and their licensors, shall not be liable for any claims,   liabilities and costs, including attorneys fees, reasonably incurred in the defence   of any claim (other than for the infringement of intellectual property rights   specified in clause 10. 3 above), arising out of TELKOM'S unauthorised use of the   SOFTWARE, DOCUMENTATION, THIRD-PARTY DATABASE and SAP   AFRICA PROPRIETARY INFORMATION, licensed under this AGREEMENT   provided that SAP AFRICA promptly notifies TELKOM in writing of such claim   and that TELKOM is permitted to control fully the defence and any settlement of   such claim.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Change Of Control,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Competitive Restriction Exception,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Covenant Not To Sue,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Document Name,1,1,[78],"[""LICENCE AND MAINTENANCE AGREEMENT""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Effective Date,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Exclusivity,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Expiration Date,1,2,"[9274, 26098]","[""Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (\""the   effective date\""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY."", ""The licence granted hereunder shall become effective upon execution of this   AGREEMENT by both parties and shall endure indefinitely unless terminated   under clause 6. 2.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Governing Law,1,1,[57950],"[""This AGREEMENT shall be governed by and construed under the   Laws of the Republic of South Africa.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Insurance,1,3,"[69365, 69696, 70224]","[""Without limiting SAP AFRICA'S liabilities or responsibilities in terms of the   AGREEMENT, SAP AFRICA will provide and maintain insurance to cover its   liability and responsibilities in terms of this AGREEMENT."", ""Insurance in terms of the Compensation for Injuries and Diseases Act, No. 130 of   1993, as amended"", ""Motor Vehicle Liability Insurance in respect of all motor vehicles brought onto the   premises of TELKOM.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Ip Ownership Assignment,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Irrevocable Or Perpetual License,1,1,[9274],"[""Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (\""the   effective date\""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Joint Ip Ownership,1,1,[33377],"[""In the event that SAP AFRICA develops jointly with TELKOM for universal   application and jointly funds with TELKOM, any extension or modification to the   licensed SOFTWARE, then save as may otherwise be agreed upon in writing by   SAP AFRICA and TELKOM, such extensions or modifications will be the joint   property of SAP AFRICA and TELKOM provided that   8. 3. 1.    Neither SAP AFRICA nor TELKOM will grant to any third party, either   expressly or impliedly, any rights, title, interest in, or licences to, such jointly   developed modification or extension.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,License Grant,1,2,"[6775, 9274]","[""\""TERRITORY\"" means, for the purposes of USING the SOFTWARE,   all countries in. AFRICA;"", ""Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (\""the   effective date\""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Liquidated Damages,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Minimum Commitment,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Most Favored Nation,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,No-Solicit Of Customers,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,No-Solicit Of Employees,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Non-Compete,1,1,[55775],"[""TELKOM shall not copy the source code, nor disclose it to any third party except   agents retained by TELKOM to assist in maintaining the SOFTWARE, provided   that no such agent is in the business of marketing or developing SOFTWARE   competitive with the SOFTWARE.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Non-Disparagement,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Non-Transferable License,1,1,[9274],"[""Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (\""the   effective date\""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Notice Period To Terminate Renewal,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Parties,1,4,"[144, 201, 380, 410]","[""SYSTEMS APPLICATIONS PRODUCTS (AFRICA) (PTY) LIMITED"", ""SAP AFRICA"", ""TELKOM SOUTH AFRICA LIMITED"", ""(\""TELKOM\"")""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Post-Termination Services,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Price Restrictions,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Renewal Term,0,0,[],[]
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Revenue/Profit Sharing,1,8,"[19794, 20166, 20193, 21621, 22300, 22421, 24196, 76076]","[""In addition to the Licence Fee, TELKOM shall pay to SAP AFRICA an amount   equal to that percentage stipulated in 5. 3 (\""the REVENUE SHARE   PERCENTAGE\""), of TELKOM'S total gross revenue that TELKOM earns or   derives from commercial exploitation of the SOFTWARE licensed in terms hereof."", ""(\""the REVENUE SHARE FEE\"")."", ""For the purposes of calculating the REVENUE   SHARE FEE payable to SAP AFRICA, \"" the total gross revenue\"" earned or   derived by TELKOM from the USE of the SOFTWARE:   5. 2. 1.       shall exclude:   5. 2. 1. 1.         VAT and other Government taxes raised on such revenue;   5. 2. 1. 2.         any credits, if any, that TELKOM may grant on a formal basis, to a       BUSINESS THIRD PARTIES;   5. 2. 1. 3.         royalties or fees that may be payable by TELKOM to a bona fide third       party who provides, in terms of formal arrangements with TELKOM,       additional functionality, enhancement or value add services to, or in       respect of, the SOFTWARE; any revenue earned or derived by       TELKOM pursuant to TELKOM providing goods and/or services in a       manner that does not USE the SOFTWARE; and   5. 2. 1. 4.         any other type of cost or charge that SAP AFRICA and TELKOM may       expressly agree shall be excluded;   5. 2. 2.              shall include the following amounts payable to TELKOM by BUSINESS          THIRD PARTIES for:   5. 2. 2. 1.         all charges and fees for accessing the Marketplace, any value add       services, any information, access to, or USE of, the SOFTWARE;   5. 2. 2. 2.         regular or once - off subscription fees for access to, or USE of, the       SOFTWARE, or the Marketplace or any information in respect       thereof;"", ""5. 2. 2. 3.     value add services that SAP AFRICA and it's licensors may provide to   TELKOM and/or BUSINESS THIRD PARTIES USING, or in respect   of, the SOFTWARE and/or the Marketplace;   5. 2. 2. 4.      value added services that TELKOM may provide to BUSINESS   THIRD PARTIES USING or in respect of the SOFTWARE and/or the   Marketplace; and   5. 2. 2. 5.      any other fee or charge that TELKOM and SAP AFRICA may in the   future agree, should be included in the total gross revenue.   Where REVENUE SHARE is levied from a Net Market Maker connected to the   TELKOM Marketplace, then, the cumulative REVENUE SHARE shall not exceed   the REVENUE SHARE PERCENTAGE."", ""For the period commencing from the effective date and ending February 2002,   the REVENUE SHARE PERCENTAGE shall be 10%."", ""For the financial year   commencing 01 March 2002 and thereafter until agreed otherwise, the   REVENUE SHARE PERCENTAGE shall be 10% provided that should the   percentage of TELKOM'S direct and indirect procurement expenditure that is   transacted USING the SOFTWARE equal those percentage ranges stipulated   below, then, the REVENUE SHARE PERCENTAGE shall be decreased to the   corresponding percentage:       Percentage of TELKOM'S procurement USING SOFTWARE       Between 60% and 79%      80% or greater        9%        8%"", ""Should TELKOM be the effective cause   of the sale and licensing to any person or entity, of the following products, then   TELKOM shall be entitled to receive from the licensor of such product, a referral   fee equal to 10 % of the agreed license fee of each such product:   5. 7. 1      Net Market Maker;   5. 7. 2      Enterprise Buyer (Professional); and/or   5. 7. 3      Private Exchange."", ""The revenue share that TELKOM shall pay to SAP AFRICA shall be 10%.""]"
train,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,0,Rofr/Rofo/Rofn,1,2,"[32970, 33190]","[""TELKOM hereby grants SAP   AFRICA the right of first refusal to any licence to, or assignment of, such   TELKOM extension or TELKOM modification and TELKOM agrees not to dispose"", ""of or license, its rights thereto to any third party for a consideration not less than,   and upon other terms not less favourable than those initially offered to SAP   AFRICA.""]"
